Song Title,Artist,Popularity,Duration,Energy,Instrumentalness,Key,Liveness,Loudness,Tempo,Speechiness,Time_Signature,Danceability,,,,,,,,,,,,,,,,,,,,,,,,
MTG Menina Veneno,Dj Hugo CS,69,124154,0.635,0,0,0.175,-3.258,130.05,0.338,4,0.883,,,,,,,,,,,,,,,,,,,,,,,,
Mahiye Jinna Sohna,Darshan Raval,73,181250,0.54,3.17E-05,1,0.164,-5.754,92.027,0.0406,4,0.567,,,,,,,,,,,,,,,,,,,,,,,,
Tu Falta De Querer,Mon Laferte,78,278547,0.475,0.00749,10,0.112,-7.935,129.995,0.028,3,0.394,,,,,,,,,,,,,,,,,,,,,,,,
lock / unlock (with benny blanco & Nile Rodgers),j-hope,75,181971,0.765,0.00109,6,0.0883,-5.608,116.005,0.0338,4,0.706,,,,,,,,,,,,,,,,,,,,,,,,
In Da Club,50 Cent,75,193467,0.72,0,6,0.0749,-2.776,90.062,0.348,4,0.904,,,,,,,,,,,,,,,,,,,,,,,,
Kalank - Bonus Track,Pritam,21,308136,0.673,5.98E-05,10,0.102,-7.668,117.919,0.0398,4,0.567,,,,,,,,,,,,,,,,,,,,,,,,
Subhanallah,Pritam,71,249707,0.493,0,9,0.134,-5.038,88.904,0.0451,4,0.302,,,,,,,,,,,,,,,,,,,,,,,,
Don't You (Forget About Me),Simple Minds,77,263040,0.816,0.0181,2,0.0608,-6.61,111.346,0.0299,4,0.66,,,,,,,,,,,,,,,,,,,,,,,,
Eazt,Jay Wheeler,69,216000,0.23,0,5,0.118,-10.062,180.086,0.11,4,0.563,,,,,,,,,,,,,,,,,,,,,,,,
Hapus Aku,Nidji,74,252613,0.781,0.000284,7,0.179,-6.285,128.98,0.0285,4,0.642,,,,,,,,,,,,,,,,,,,,,,,,
Are You Bored Yet? (feat. Clairo),Wallows,82,178000,0.683,2.32E-05,8,0.273,-6.444,120.023,0.0287,4,0.682,,,,,,,,,,,,,,,,,,,,,,,,
se ne va,Nayt,68,163416,0.406,0.00705,11,0.0976,-8.212,141.858,0.0252,3,0.516,,,,,,,,,,,,,,,,,,,,,,,,
Stuck On You,Giveon,70,205205,0.463,6.64E-05,7,0.141,-7.449,158.053,0.0472,3,0.599,,,,,,,,,,,,,,,,,,,,,,,,
Te Pintaron Pajaritos,Yandar & Yostin,79,172559,0.858,0,9,0.263,-2.348,96.065,0.188,4,0.894,,,,,,,,,,,,,,,,,,,,,,,,
Ven Aquí,Los Bunkers,71,217840,0.959,6.36E-05,3,0.15,-4.038,201.782,0.293,4,0.41,,,,,,,,,,,,,,,,,,,,,,,,
"Phir Le Aya Dil (From ""Barfi!"") - Reprise",Pritam,24,305613,0.543,3.86E-06,7,0.0961,-8.921,73.896,0.0372,4,0.237,,,,,,,,,,,,,,,,,,,,,,,,
Dial Drunk (with Post Malone),Noah Kahan,84,213817,0.606,0,8,0.112,-7.193,112.108,0.0292,4,0.669,,,,,,,,,,,,,,,,,,,,,,,,
Locked out of Heaven,Bruno Mars,89,233478,0.698,0,5,0.309,-4.165,143.994,0.0431,4,0.726,,,,,,,,,,,,,,,,,,,,,,,,
TUNNEL,Simba La Rue,70,144865,0.518,0,10,0.182,-7.071,110.973,0.129,4,0.708,,,,,,,,,,,,,,,,,,,,,,,,
Birds In The Sky,NewEra,72,133548,0.716,0.0837,2,0.343,-5.615,123.97,0.0325,4,0.636,,,,,,,,,,,,,,,,,,,,,,,,
Kali Kali Zulfon Ke (Lo-Fi),Madhur Sharma,72,77253,0.463,0,7,0.155,-7.075,152.353,0.0375,3,0.358,,,,,,,,,,,,,,,,,,,,,,,,
El Azul,Junior H,83,187226,0.643,8.45E-06,0,0.0986,-7.118,143.907,0.054,3,0.561,,,,,,,,,,,,,,,,,,,,,,,,
Eu Vou Cair na Noite,DJ RENAN DA BL,76,125423,0.493,0.00269,2,0.168,-2.849,86.118,0.775,3,0.8,,,,,,,,,,,,,,,,,,,,,,,,
Posturado e Calmo (feat. Anitta),L7NNON,69,176970,0.538,0,7,0.109,-6.015,65.733,0.39,5,0.658,,,,,,,,,,,,,,,,,,,,,,,,
La Incondicional,Luis Miguel,79,257027,0.727,0,10,0.134,-4.352,155.127,0.0309,4,0.374,,,,,,,,,,,,,,,,,,,,,,,,
Khalbum Katti,Dabzee,67,209167,0.717,0.259,7,0.345,-8.165,106.578,0.156,3,0.479,,,,,,,,,,,,,,,,,,,,,,,,
Best of You,Foo Fighters,78,255627,0.94,9.42E-05,1,0.188,-5.119,130.198,0.0696,4,0.366,,,,,,,,,,,,,,,,,,,,,,,,
vendetta!,MUPP,75,107045,0.91,2.00E-06,1,0.11,-3.527,126.007,0.146,4,0.706,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee Orange,Megan Moroney,76,223120,0.488,7.23E-06,9,0.115,-6.637,156.031,0.029,3,0.38,,,,,,,,,,,,,,,,,,,,,,,,
Chachachá,Jósean Log,79,215986,0.321,4.67E-06,5,0.125,-10.944,110.827,0.0376,4,0.68,,,,,,,,,,,,,,,,,,,,,,,,
Big Pimpin',JAY-Z,70,283067,0.814,0.00672,11,0.0584,-6.307,138.083,0.14,4,0.88,,,,,,,,,,,,,,,,,,,,,,,,
barcelona92,Green Montana,71,172280,0.53,0.000392,0,0.101,-9.169,122.949,0.309,4,0.727,,,,,,,,,,,,,,,,,,,,,,,,
İmkansız Bir Aşk Denir,Ziynet Sali,62,197478,0.675,0,1,0.35,-6.127,89.966,0.132,4,0.737,,,,,,,,,,,,,,,,,,,,,,,,
Joga Pra Lua,Anitta,75,125108,0.953,3.34E-06,9,0.112,-2.708,133.553,0.0447,4,0.908,,,,,,,,,,,,,,,,,,,,,,,,
Solo una Vez,Kenia OS,65,187257,0.674,0.000325,8,0.162,-3.999,95.001,0.0978,4,0.739,,,,,,,,,,,,,,,,,,,,,,,,
Shivers,Ed Sheeran,84,207853,0.859,0,2,0.0424,-2.724,141.02,0.0856,4,0.788Thinkin’ Bout Me,Morgan Wallen,86,177388,0.789,0,3,0.115,-5.723,139.982,0.0293,4,0.659,,,,,,,,,,,,
All Falls Down,Kanye West,83,223507,0.734,0,8,0.139,-4.832,91.03,0.484,4,0.657,,,,,,,,,,,,,,,,,,,,,,,,
ELLERİM BOŞ,M Lisa,70,124000,0.39,0,4,0.115,-9.465,119.392,0.0877,4,0.603,,,,,,,,,,,,,,,,,,,,,,,,
Busca Un Confidente,Los Diablitos,66,246047,0.554,0,8,0.131,-10.991,139.402,0.432,4,0.721,,,,,,,,,,,,,,,,,,,,,,,,
Quem Manda É a 30,Matuê,59,257021,0.537,0,0,0.0975,-10.487,119.957,0.189,4,0.762,,,,,,,,,,,,,,,,,,,,,,,,
Puntos Suspensivos,Piso 21,73,186316,0.731,0,11,0.131,-3.399,152.024,0.103,4,0.823,,,,,,,,,,,,,,,,,,,,,,,,
Bertaraf,Canbay & Wolker,73,154298,0.937,0.00172,11,0.385,-5.738,105.073,0.0937,4,0.674,,,,,,,,,,,,,,,,,,,,,,,,
Time After Time,Cyndi Lauper,83,241333,0.449,1.34E-06,0,0.0824,-9.206,130.388,0.0286,4,0.726,,,,,,,,,,,,,,,,,,,,,,,,
珊瑚海,Jay Chou,62,256333,0.567,0,8,0.136,-5.528,145.818,0.0271,4,0.459,,,,,,,,,,,,,,,,,,,,,,,,
Silly Hoes,CK YG,69,179080,0.569,0,1,0.0803,-7.02,88.916,0.0897,4,0.63,,,,,,,,,,,,,,,,,,,,,,,,
Say My Name,Destiny's Child,81,271333,0.678,0,5,0.149,-3.525,138.009,0.102,4,0.713,,,,,,,,,,,,,,,,,,,,,,,,
Dragula,Rob Zombie,78,222827,0.963,0.000105,0,0.0781,-6.489,125.033,0.0676,4,0.59,,,,,,,,,,,,,,,,,,,,,,,,
Linea Del Perreo,Uzielito Mix,77,181138,0.77,0,10,0.128,-2.617,100.015,0.0966,4,0.884,,,,,,,,,,,,,,,,,,,,,,,,
Preferida,KayBlack,72,130375,0.461,0,3,0.125,-10,120.035,0.495,5,0.921,,,,,,,,,,,,,,,,,,,,,,,,
Back On 74,Jungle,86,209483,0.761,0.000147,10,0.269,-7.282,146.003,0.175,4,0.62,,,,,,,,,,,,,,,,,,,,,,,,
Look Back at It,A Boogie Wit da Hoodie,81,179449,0.587,0,3,0.148,-5.075,96.057,0.0413,4,0.791,,,,,,,,,,,,,,,,,,,,,,,,
KE MAL,Jere Klein,72,125419,0.686,0,1,0.0807,-7.094,97.027,0.0684,4,0.906,,,,,,,,,,,,,,,,,,,,,,,,
Canın Sağ Olsun,Semicenk,74,179618,0.783,0,7,0.665,-5.477,120.012,0.0365,4,0.661,,,,,,,,,,,,,,,,,,,,,,,,
Hawái,Maluma,79,199112,0.727,2.46E-05,6,0.0626,-3.454,180.067,0.389,4,0.783,,,,,,,,,,,,,,,,,,,,,,,,
Magnolia,Playboi Carti,80,181812,0.582,0,11,0.35,-7.323,162.991,0.286,4,0.791,,,,,,,,,,,,,,,,,,,,,,,,
Soaked,Shy Smith,82,179450,0.67,0,1,0.0629,-7.49,109.001,0.079,4,0.9,,,,,,,,,,,,,,,,,,,,,,,,
Jag önskar jag brydde mig mer,Hov1,69,198214,0.788,0,1,0.0728,-5.763,134.875,0.316,4,0.581,,,,,,,,,,,,,,,,,,,,,,,,
Can’t Catch Me Now - from The Hunger Games: The Ballad of Songbirds & Snakes,Olivia Rodrigo,79,205484,0.347,4.55E-06,11,0.121,-8.159,141.332,0.0359,4,0.409,,,,,,,,,,,,,,,,,,,,,,,,
Creatures in Heaven,Glass Animals,76,221671,0.687,0,2,0.293,-6.63,160.052,0.0611,4,0.513,,,,,,,,,,,,,,,,,,,,,,,,
Cheques,Shubh,79,183757,0.627,1.23E-05,4,0.269,-8.939,89.998,0.0533,4,0.742,,,,,,,,,,,,,,,,,,,,,,,,
dancing in the kitchen,LANY,58,208809,0.736,0,11,0.0807,-7.658,94.024,0.0396,4,0.646,,,,,,,,,,,,,,,,,,,,,,,,
Plaster,Szpaku,70,155056,0.797,0,4,0.251,-4.703,178.207,0.231,4,0.43,,,,,,,,,,,,,,,,,,,,,,,,
Kinni Kinni,Diljit Dosanjh,78,213344,0.525,0.00046,3,0.0734,-8.391,97.005,0.112,4,0.883,,,,,,,,,,,,,,,,,,,,,,,,
Korban Janji,Guyon Waton,65,255509,0.554,1.70E-06,7,0.0999,-6.934,124.977,0.0304,4,0.716,,,,,,,,,,,,,,,,,,,,,,,,
Too Sweet,Hozier,88,251424,0.62,0.000809,10,0.0398,-5.505,117.038,0.0412,4,0.741,,,,,,,,,,,,,,,,,,,,,,,,
Baby Eu Tava na Rua da Água,TR,82,115846,0.595,0,7,0.19,2.006,129.827,0.131,4,0.815,,,,,,,,,,,,,,,,,,,,,,,,
Click,ME:I,71,165253,0.926,0,7,0.065,-3.205,141.047,0.161,4,0.746,,,,,,,,,,,,,,,,,,,,,,,,
U Got It Bad,USHER,73,247840,0.5,1.53E-06,1,0.0733,-4.551,124.037,0.03,4,0.816,,,,,,,,,,,,,,,,,,,,,,,,
Stockholmsvy,Hannes,68,161397,0.389,0.532,1,0.103,-10.971,90.01,0.0615,4,0.741,,,,,,,,,,,,,,,,,,,,,,,,
Untuk Mencintaimu,Seventeen,74,209347,0.614,0.175,0,0.0864,-4.534,148.28,0.0267,4,0.345,,,,,,,,,,,,,,,,,,,,,,,,
Chammak Challo,Akon,73,227091,0.879,7.17E-06,0,0.0981,-4.274,133.946,0.0328,4,0.742,,,,,,,,,,,,,,,,,,,,,,,,
No soy Eterno,Bizarrap,77,151469,0.484,0.000161,0,0.342,-8.136,123.372,0.324,4,0.549,,,,,,,,,,,,,,,,,,,,,,,,
drivers license,Olivia Rodrigo,0,242014,0.436,1.31E-05,10,0.105,-8.761,143.874,0.0601,4,0.585,,,,,,,,,,,,,,,,,,,,,,,,
Yes or No,Jung Kook,82,147557,0.839,0,1,0.0748,-2.645,83.845,0.0866,4,0.671,,,,,,,,,,,,,,,,,,,,,,,,
Ganas,Maikel Delacalle,74,237047,0.588,0,5,0.139,-7.422,120.027,0.0655,4,0.803,,,,,,,,,,,,,,,,,,,,,,,,
Hit after Hit,Ugatsheni,60,279824,0.792,0,0,0.0899,-7.466,158.53,0.0541,4,0.645,,,,,,,,,,,,,,,,,,,,,,,,
Belly Dancer,Imanbek,80,151475,0.797,5.57E-06,1,0.167,-4.984,121.985,0.139,4,0.845,,,,,,,,,,,,,,,,,,,,,,,,
Fragile,Sfera Ebbasta,61,146165,0.861,0,4,0.46,-4.875,133.141,0.0791,4,0.592,,,,,,,,,,,,,,,,,,,,,,,,
Steal My Girl,One Direction,81,228133,0.768,0,10,0.114,-5.948,77.217,0.0347,4,0.536,,,,,,,,,,,,,,,,,,,,,,,,
I Can't Save You (Interlude) [with Future & feat. Don Toliver],Metro Boomin,77,90720,0.729,0,3,0.15,-4.61,143.067,0.209,4,0.67,,,,,,,,,,,,,,,,,,,,,,,,
Nira Ishq,Guri,67,181515,0.609,0,11,0.0515,-7.3,89.929,0.0444,4,0.703,,,,,,,,,,,,,,,,,,,,,,,,
10 Carros,Chefin,76,141176,0.6,0,0,0.131,-4.805,136.189,0.415,4,0.644,,,,,,,,,,,,,,,,,,,,,,,,
Manos de Tijera,Yiyo Sarante,72,230113,0.706,2.75E-05,11,0.227,-5.721,153.91,0.0332,4,0.723,,,,,,,,,,,,,,,,,,,,,,,,
Jump,Tyla,82,147071,0.716,1.87E-05,10,0.213,-3.446,100.104,0.0929,4,0.79,,,,,,,,,,,,,,,,,,,,,,,,
Efecto,Bad Bunny,83,213061,0.475,1.73E-05,7,0.0639,-8.797,98.047,0.0516,4,0.801,,,,,,,,,,,,,,,,,,,,,,,,
Jo Tu Na Mila,Asim Azhar,68,234037,0.507,1.15E-05,0,0.359,-5.33,159.68,0.0384,4,0.508,,,,,,,,,,,,,,,,,,,,,,,,
Onana,Jey One,69,128571,0.719,0.00112,8,0.14,-5.428,148.931,0.455,5,0.681,,,,,,,,,,,,,,,,,,,,,,,,
Nazar Teri Toofan - Version 2,Pritam,15,243208,0.612,3.50E-06,4,0.0827,-6.626,117.62,0.0379,4,0.472,,,,,,,,,,,,,,,,,,,,,,,,
Kenangan Manis,Pamungkas,72,207938,0.678,0.00174,4,0.0945,-7.331,139.972,0.0304,4,0.604,,,,,,,,,,,,,,,,,,,,,,,,
Tem Café,Henry Freitas,78,158123,0.913,0,0,0.639,-3.833,135.929,0.234,4,0.679,,,,,,,,,,,,,,,,,,,,,,,,
Cinta Ini Membunuhku,D’MASIV,66,243707,0.51,0,0,0.271,-4.726,145.954,0.0265,4,0.451,,,,,,,,,,,,,,,,,,,,,,,,
REINA,Mora,78,211879,0.578,1.06E-06,10,0.0943,-7.117,167.985,0.0819,4,0.724,,,,,,,,,,,,,,,,,,,,,,,,
唱,Ado,73,189773,0.975,1.62E-06,10,0.143,-0.425,132.054,0.208,4,0.616,,,,,,,,,,,,,,,,,,,,,,,,
Old Time Rock & Roll,Bob Seger,75,194147,0.937,0,6,0.0731,-2.947,124.13,0.0399,4,0.714,,,,,,,,,,,,,,,,,,,,,,,,
Yo Voy (feat. Daddy Yankee),Zion & Lennox,79,232020,0.697,0,10,0.0546,-5.899,95.06,0.241,4,0.808,,,,,,,,,,,,,,,,,,,,,,,,
LA NENA,Lyanno,78,200041,0.825,6.47E-05,4,0.333,-3.618,169.996,0.252,4,0.768,,,,,,,,,,,,,,,,,,,,,,,,
Raspoutine,Ziak,66,118797,0.658,0,5,0.091,-8.843,145.023,0.382,4,0.91,,,,,,,,,,,,,,,,,,,,,,,,
Dueles,Jesse & Joy,78,247640,0.834,0,2,0.131,-3.944,142.026,0.052,4,0.531,,,,,,,,,,,,,,,,,,,,,,,,
N'aptığını bilmesem de,BLOK3,70,138817,0.535,0,9,0.475,-11.335,82.971,0.107,4,0.356,,,,,,,,,,,,,,,,,,,,,,,,
(I Can't Get No) Satisfaction - Mono Version,The Rolling Stones,78,222813,0.863,0.0317,2,0.128,-7.89,136.302,0.0338,4,0.723,,,,,,,,,,,,,,,,,,,,,,,,
FUNKED UP,xxanteria,73,103958,0.95,0.947,9,0.065,0.383,121.983,0.08,4,0.707,,,,,,,,,,,,,,,,,,,,,,,,
Star Shopping,Lil Peep,84,142000,0.471,0.0185,4,0.116,-9.84,93.07,0.0955,4,0.538,,,,,,,,,,,,,,,,,,,,,,,,
For the First Time,Mac DeMarco,82,182307,0.529,0.0093,5,0.178,-10.469,75.515,0.0517,4,0.551,,,,,,,,,,,,,,,,,,,,,,,,
Hålla mig,Molly Sandén,68,186162,0.673,0,7,0.118,-7.117,127.11,0.0814,4,0.682,,,,,,,,,,,,,,,,,,,,,,,,
Cómo Te Extraño Mi Amor,Leo Dan,74,175493,0.503,0,4,0.175,-9.83,122.129,0.0337,4,0.737,,,,,,,,,,,,,,,,,,,,,,,,
Lucky Girl Syndrome,ILLIT,76,140021,0.915,0,0,0.201,-4.382,119.986,0.0678,4,0.757,,,,,,,,,,,,,,,,,,,,,,,,
Hace Mucho Tiempo,Arcángel,67,171333,0.782,3.15E-05,8,0.106,-5.571,89.978,0.072,4,0.687,,,,,,,,,,,,,,,,,,,,,,,,
Yarım Kalan Sigara,No.1,68,183613,0.58,0.00254,7,0.483,-6.59,171.718,0.0894,4,0.319,,,,,,,,,,,,,,,,,,,,,,,,
Leaves,Ben&Ben,69,310709,0.16,0,6,0.0891,-10.896,118.313,0.0372,3,0.447,,,,,,,,,,,,,,,,,,,,,,,,
CLICK BOOM!,Rose Villain,76,225561,0.681,0,5,0.0997,-4.452,126.025,0.0433,4,0.774,,,,,,,,,,,,,,,,,,,,,,,,
Cositas Que Haciamos (feat. Farruko),Musicologo Y Menes,69,244181,0.816,8.92E-06,1,0.064,-5.682,80.998,0.0475,4,0.671,,,,,,,,,,,,,,,,,,,,,,,,
All Of The Girls You Loved Before,Taylor Swift,79,221407,0.467,4.53E-05,2,0.129,-9.682,96.042,0.0419,3,0.729,,,,,,,,,,,,,,,,,,,,,,,,
Three Little Birds,Bob Marley & The Wailers,80,180267,0.49,4.41E-06,9,0.0415,-10.477,74.128,0.0676,4,0.826,,,,,,,,,,,,,,,,,,,,,,,,
BOREAL,SAIKO,35,165211,0.753,0,5,0.141,-4.102,160.043,0.0442,4,0.53,,,,,,,,,,,,,,,,,,,,,,,,
Inocente,Roze Oficial,75,171500,0.728,0,11,0.0672,-4.136,89.681,0.0752,4,0.615,,,,,,,,,,,,,,,,,,,,,,,,
New Flame (feat. Usher & Rick Ross),Chris Brown,73,244227,0.629,0,1,0.0963,-4.292,141.967,0.041,4,0.702,,,,,,,,,,,,,,,,,,,,,,,,
Casei Com a Putaria,Mc Paiva ZS,69,157500,0.6,0,10,0.0504,-7.008,160.635,0.436,4,0.585,,,,,,,,,,,,,,,,,,,,,,,,
Daytona,Cris Mj,84,173786,0.737,6.46E-05,1,0.0693,-5.52,97.011,0.0636,4,0.776,,,,,,,,,,,,,,,,,,,,,,,,
All of Me,John Legend,86,269560,0.264,0,8,0.132,-7.064,119.93,0.0322,4,0.422,,,,,,,,,,,,,,,,,,,,,,,,
Me Cuesta Tanto Olvidarte,Mecano,77,174947,0.228,0,9,0.155,-13.467,149.247,0.0363,4,0.516,,,,,,,,,,,,,,,,,,,,,,,,
Yakap sa Dilim,Orange & Lemons,70,188040,0.723,0,5,0.113,-2.714,114.025,0.027,3,0.645,,,,,,,,,,,,,,,,,,,,,,,,
What He'll Never Have,Dylan Scott,79,153907,0.755,0,6,0.28,-4.471,113.05,0.045,4,0.489,,,,,,,,,,,,,,,,,,,,,,,,
Elle pleut,Nekfeu,65,286520,0.375,2.86E-06,8,0.125,-11.064,92.641,0.455,4,0.62,,,,,,,,,,,,,,,,,,,,,,,,
Dia de Enero,Shakira,79,173133,0.361,1.11E-05,10,0.11,-11.589,165.747,0.0792,4,0.687,,,,,,,,,,,,,,,,,,,,,,,,
Cavalo de Tróia,Mc Kevin,69,162067,0.554,0,1,0.115,-5.25,120.088,0.055,4,0.897,,,,,,,,,,,,,,,,,,,,,,,,
Porque Te Vas,Victor Cibrian,75,230795,0.421,5.86E-06,2,0.104,-6.653,143.234,0.0298,4,0.664,,,,,,,,,,,,,,,,,,,,,,,,
Khuda Jaane,Vishal-Shekhar,74,333182,0.634,0.000526,8,0.106,-5.979,78.508,0.0398,4,0.404,,,,,,,,,,,,,,,,,,,,,,,,
Hora Loca,Rawayana,63,191826,0.686,2.18E-05,5,0.107,-7.978,90.003,0.0935,4,0.787,,,,,,,,,,,,,,,,,,,,,,,,
Quiero Repetir,Ozuna,66,200987,0.753,0,0,0.0996,-4.748,97.626,0.368,4,0.608,,,,,,,,,,,,,,,,,,,,,,,,
BREAK A NECK (w/ Ayesha Erotica),Odetari,69,116331,0.729,0.0682,8,0.229,-5.028,159.012,0.143,4,0.705,,,,,,,,,,,,,,,,,,,,,,,,
BBL,Arma Jackson,70,172773,0.5,0,3,0.302,-5.491,124.036,0.15,4,0.692,,,,,,,,,,,,,,,,,,,,,,,,
Beranjak Dewasa,Nadin Amizah,70,297617,0.331,0.00309,0,0.102,-7.929,115.094,0.0287,4,0.56,,,,,,,,,,,,,,,,,,,,,,,,
Kali Kali Zulfon Ke,Madhur Sharma,61,350325,0.495,0,7,0.125,-6.699,154.03,0.0383,3,0.612,,,,,,,,,,,,,,,,,,,,,,,,
VVS Switch,Pressure 9X19,76,168179,0.583,0,0,0.354,-9.014,79.995,0.261,4,0.712,,,,,,,,,,,,,,,,,,,,,,,,
World on Fire,Nate Smith,76,189987,0.887,0,11,0.104,-4.871,95.964,0.0429,4,0.461,,,,,,,,,,,,,,,,,,,,,,,,
PEGA ESCANDALOSO,Luan Santana,80,157245,0.837,0,8,0.223,-4.405,147.929,0.0552,4,0.733,,,,,,,,,,,,,,,,,,,,,,,,
Gosta De Rua - Ao Vivo,Felipe e Rodrigo,83,171335,0.893,0,3,0.521,-5.164,106.064,0.141,4,0.675,,,,,,,,,,,,,,,,,,,,,,,,
QUEMARÁS,WOS,67,263131,0.734,0,4,0.188,-5.603,106.966,0.029,4,0.536,,,,,,,,,,,,,,,,,,,,,,,,
Fake ID (Coke & Rum Remix),Riton,76,126720,0.483,0.00481,9,0.316,-13.12,124.931,0.0921,4,0.859,,,,,,,,,,,,,,,,,,,,,,,,
Forever You and Me,The Teskey Brothers,72,175593,0.467,9.98E-06,8,0.0971,-4.94,175.159,0.0331,3,0.509,,,,,,,,,,,,,,,,,,,,,,,,
I Go Through,O.A.R.,45,240329,0.726,0.000938,10,0.235,-5.976,102.889,0.0427,4,0.497,,,,,,,,,,,,,,,,,,,,,,,,
Ghost Town,Benson Boone,77,193733,0.335,0,0,0.102,-10.064,174.185,0.0763,3,0.391,,,,,,,,,,,,,,,,,,,,,,,,
Me Enteré,Tiago PZK,74,182076,0.675,1.24E-06,8,0.314,-3.814,140.978,0.108,3,0.595,,,,,,,,,,,,,,,,,,,,,,,,
Bagulho Louco,Mc Paiva ZS,70,124238,0.464,1.57E-06,0,0.133,-9.882,170.085,0.346,4,0.531,,,,,,,,,,,,,,,,,,,,,,,,
When You Were Young,The Killers,77,220427,0.988,0.0484,11,0.28,-3.313,130.433,0.112,4,0.467,,,,,,,,,,,,,,,,,,,,,,,,
CİRO,BLOK3,68,126000,0.549,0.00101,5,0.315,-10.522,145.073,0.14,4,0.688,,,,,,,,,,,,,,,,,,,,,,,,
Mentalité,Baby Gang,74,217104,0.518,0.000126,5,0.109,-8.103,129.341,0.355,5,0.747,,,,,,,,,,,,,,,,,,,,,,,,
Love wins all,IU,77,271080,0.447,0,0,0.098,-5.878,101.132,0.0317,4,0.496,,,,,,,,,,,,,,,,,,,,,,,,
XXXDISCORD,Softwilly,41,116667,0.878,0,1,0.122,-3.613,180.223,0.323,4,0.617,,,,,,,,,,,,,,,,,,,,,,,,
Value,Ado,70,185000,0.774,5.89E-06,6,0.333,-4.743,160.064,0.0488,4,0.656,,,,,,,,,,,,,,,,,,,,,,,,
UH LA LA LA,DobleP,74,167059,0.788,0,7,0.0538,-3.819,102.016,0.0722,4,0.816,,,,,,,,,,,,,,,,,,,,,,,,
Que Locura Enamorarme De Ti,Eddie Santiago,69,309813,0.736,0,1,0.0746,-8.341,93.436,0.0445,4,0.761,,,,,,,,,,,,,,,,,,,,,,,,
AFFETMEM,BLOK3,70,182117,0.685,1.78E-06,3,0.105,-11.027,142.115,0.0762,4,0.646,,,,,,,,,,,,,,,,,,,,,,,,
Kya Loge Tum,B Praak,66,233684,0.738,0,0,0.109,-4.046,113.824,0.0533,3,0.69,,,,,,,,,,,,,,,,,,,,,,,,
LOCA FARANDULERA,Jere Klein,75,155723,0.598,0,11,0.476,-7.202,98.059,0.0756,4,0.857,,,,,,,,,,,,,,,,,,,,,,,,
Quiero Ver,Café Tacvba,67,205573,0.765,0,6,0.075,-5.001,169.853,0.0433,4,0.447,,,,,,,,,,,,,,,,,,,,,,,,
Can't Hold Us (feat. Ray Dalton),Macklemore & Ryan Lewis,85,258432,0.927,0,2,0.0986,-4.468,146.097,0.0839,4,0.633,,,,,,,,,,,,,,,,,,,,,,,,
"Hey, Soul Sister",Train,86,216773,0.886,0,1,0.0826,-4.44,97.012,0.0431,4,0.673,,,,,,,,,,,,,,,,,,,,,,,,
"Ranjha (From ""Shershaah"")",Jasleen Royal,73,228855,0.573,0,1,0.0971,-5.843,82.941,0.0502,4,0.603,,,,,,,,,,,,,,,,,,,,,,,,
Teri Yaadon Mein,KK,70,287213,0.735,0.00118,11,0.188,-5.811,105.058,0.0352,4,0.576,,,,,,,,,,,,,,,,,,,,,,,,
Caraluna,Bacilos,77,266160,0.773,0,9,0.1,-5.314,102.789,0.0675,4,0.76,,,,,,,,,,,,,,,,,,,,,,,,
"Maarante Pennalle - From ""18+""",Christo Xavier,57,197966,0.864,0.0194,1,0.0584,-9.127,88.505,0.0589,4,0.671,,,,,,,,,,,,,,,,,,,,,,,,
Matafetch,Marwan Pablo,62,156415,0.694,0,6,0.105,-7.461,160.003,0.0345,4,0.596,,,,,,,,,,,,,,,,,,,,,,,,
"Dawai (From ""Air Mata Di Ujung Sajadah"")",Fadhilah Intan,65,279619,0.643,1.14E-06,6,0.13,-6.302,75.176,0.0497,4,0.323,,,,,,,,,,,,,,,,,,,,,,,,
STUPID IN LOVE (feat. HUH YUNJIN of LE SSERAFIM),MAX,78,173336,0.695,0,8,0.38,-5.295,152.859,0.103,4,0.656,,,,,,,,,,,,,,,,,,,,,,,,
0 to 100,Sidhu Moose Wala,70,108493,0.675,0,8,0.167,-6.551,145.989,0.0907,4,0.742,,,,,,,,,,,,,,,,,,,,,,,,
How Did It End?,Taylor Swift,68,238707,0.379,0.00093,0,0.108,-8.859,83.993,0.0257,3,0.492,,,,,,,,,,,,,,,,,,,,,,,,
Moscow Mule,Bad Bunny,82,245940,0.674,1.18E-06,5,0.115,-5.453,99.968,0.0333,4,0.804,,,,,,,,,,,,,,,,,,,,,,,,
Set Me Free Pt.2,Jimin,77,200930,0.815,0,0,0.124,-4.165,132.09,0.0565,4,0.585,,,,,,,,,,,,,,,,,,,,,,,,
UN PREVIEW,Bad Bunny,75,165582,0.815,3.82E-05,1,0.227,-3.322,94.991,0.0821,4,0.795,,,,,,,,,,,,,,,,,,,,,,,,
Melting,Kali Uchis,80,208854,0.479,0.0803,8,0.106,-7.776,115.263,0.0355,4,0.574,,,,,,,,,,,,,,,,,,,,,,,,
adore u,Fred again..,78,220653,0.867,0.00413,0,0.114,-7.311,124.015,0.088,4,0.747,,,,,,,,,,,,,,,,,,,,,,,,
Pump It Louder,Tiësto,0,158571,0.942,1.76E-05,4,0.834,-2.273,126.017,0.185,4,0.66,,,,,,,,,,,,,,,,,,,,,,,,
